document_id,entity_text,entity_type,context
11,the 40 dollars,MONEY," changing the Cloak.  

	I hope you have received the 40 dollars I sent you safely.

	I write so hurriedly, you mu"
11,Jones,PERSON,"o, I write in haste.  Be a good girl.  I hope Mr. Jones or Thompson will bring the Cloak.  Mr. & Mrs. Bac"
11,Thompson,ORG,e in haste.  Be a good girl.  I hope Mr. Jones or Thompson will bring the Cloak.  Mr. & Mrs. Bacon came to s
11,Cloak,PRODUCT,irl.  I hope Mr. Jones or Thompson will bring the Cloak.  Mr. & Mrs. Bacon came to see me this morning & 
11,Bacon,PERSON,nes or Thompson will bring the Cloak.  Mr. & Mrs. Bacon came to see me this morning & inquired about you.
11,Bacon,PERSON,"iscoll said, & that you practiced every day.  Mr. Bacon says he has only 3 scholars now that for a short "
11,only 3,CARDINAL,t you practiced every day.  Mr. Bacon says he has only 3 scholars now that for a short time in summer he h
11,summer,DATE," has only 3 scholars now that for a short time in summer he had 23, but he ought to have 30 scholars the w"
11,23,CARDINAL,"holars now that for a short time in summer he had 23, but he ought to have 30 scholars the whole year "
11,30,CARDINAL,"rt time in summer he had 23, but he ought to have 30 scholars the whole year round to afford him a sup"
11,the whole year,DATE,"ummer he had 23, but he ought to have 30 scholars the whole year round to afford him a support, that if he did not"
11,Aunt Brewton,ORG,ys you write wonderfully well.  She is pleased at Aunt Brewton remembering Willie.  Give my love to your Aunts &
11,Willie,PERSON,"well.  She is pleased at Aunt Brewton remembering Willie.  Give my love to your Aunts & cousins, whose kin"
11,Aunts &,ORG,"Brewton remembering Willie.  Give my love to your Aunts & cousins, whose kindness to you has been very grea"
11,Sam Town[e]s,PERSON,"forget it, & when in your power return it.

	Mrs. Sam Town[e]s is better & Mr. Hodges through very low, is not d"
11,Hodges,PERSON,"er return it.

	Mrs. Sam Town[e]s is better & Mr. Hodges through very low, is not dead.  The report was no"
11,Aunt Eliza,ORG,"t a mistake.

	You must soon buy the work box for Aunt Eliza as a testimony of your love for her, & a proof yo"
11,"E.F. Perry
P.S.",PERSON,"fied for her kindness.  Your affectionate mother, E.F. Perry
P.S.  Get a Cornelian ring for yourself & one for Fann"
11,Cornelian,NORP," Your affectionate mother, E.F. Perry
P.S.  Get a Cornelian ring for yourself & one for Fanny.  Her silver co"
11,Fanny,ORG,"P.S.  Get a Cornelian ring for yourself & one for Fanny.  Her silver comb I will give to Annie, which is "
11,Annie,PERSON," & one for Fanny.  Her silver comb I will give to Annie, which is more valuable than a ring.  Buy 2 dolls"
11,Fanny & Annie,ORG,ch is more valuable than a ring.  Buy 2 dolls for Fanny & Annie.  You can dress them when you return & a small do
11,2,CARDINAL," when you return & a small doll to L�a knife with 2 blades for Willie & Frank, not expensive ones.

["
11,Willie & Frank,ORG,"urn & a small doll to L�a knife with 2 blades for Willie & Frank, not expensive ones.

[The remainder of this text"
11,January 1853,DATE,"ones.

[The remainder of this text is a letter of January 1853.  These pages were mounted with the letter of 11 "
11,11 January,DATE,"853.  These pages were mounted with the letter of 11 January.  The first sheet is not present.]

	�like to get"
11,first,ORDINAL," were mounted with the letter of 11 January.  The first sheet is not present.]

	�like to get for yoursel"
11,Willie & Frank,ORG,"like to get for yourself you may.  The knives for Willie & Frank need not be fine ones, as they will soon lose the"
11,75,CARDINAL,"Your Aunt Annie wishes �Nelly was a Lady[.�]  The 75 cts for Music that was charged to you, your Grand"
11,cts,ORG,"r Aunt Annie wishes �Nelly was a Lady[.�]  The 75 cts for Music that was charged to you, your Grandmama"
11,Grandmama,PRODUCT,"he 75 cts for Music that was charged to you, your Grandmama wishes to add to her bit, so that 75 cts you will"
11,75,CARDINAL," your Grandmama wishes to add to her bit, so that 75 cts you will have to add to your money to buy som"
11,cts,ORG,"ur Grandmama wishes to add to her bit, so that 75 cts you will have to add to your money to buy somethi"
11,16,CARDINAL,"d more.  If I write for them, I will wish some at 16 cts, for you, & marked with your name  & some for"
11,cts,ORG,"ore.  If I write for them, I will wish some at 16 cts, for you, & marked with your name  & some for 25 "
11,25,CARDINAL,"cts, for you, & marked with your name  & some for 25 cts marked with mine.

	Mrs. Sam Town[e]s is gett"
11,cts,ORG,", for you, & marked with your name  & some for 25 cts marked with mine.

	Mrs. Sam Town[e]s is getting "
11,Sam Town[e]s,PERSON," name  & some for 25 cts marked with mine.

	Mrs. Sam Town[e]s is getting better, & sent word she would be glad "
11,Town[e]s,PERSON,"ord she would be glad to see me.  At the time Mr. Town[e]s was abusing your papa in his paper, I would not t"
11,Papa,ORG," in visiting his family, so gave her up, but your Papa has forgiven him, & Mr. Town[e]s looks to him to "
11,Genl Pierce,ORG,are now writing to him. to use his influence with Genl Pierce to give them Offices.  They say your Papa writes 
11,Papa,PERSON," Genl Pierce to give them Offices.  They say your Papa writes for them, would have an effect, more than "
11,Town[e]s,PERSON,"would not do for himself.

	I will go to see Mrs. Town[e]s when the roads are good.  Now they are at most im"
11,Julia Sharpe,PERSON,"re you return.  You can go with me.

	I will call Julia Sharpe to keep the seat at her desk for you.  I am certa"
11,Hopkins,PERSON,"esk for you.  I am certain she will.  Except Miss Hopkins there is no other school for girls.  

	I hope Cl"
11,Clara,PERSON,"ns there is no other school for girls.  

	I hope Clara will be a valuable servant for you by & by; then "
11,Margaret,PERSON,"ou by & by; then her wages can even support you.  Margaret says she can do everything except make Pastry, & "
11,"Pastry, &",ORG,"  Margaret says she can do everything except make Pastry, & that that she would soon learn.  Our servants are"
11,the supporting them &c,ORG,"d soon learn.  Our servants are so expensive now, the supporting them &c, that if it were not for the hope of future profi"
11,Eliza,ORG,"future profit, we would be obliged to sell them.  Eliza�s baby is a month old Monday.  Then Sarah will go"
11,a month old,DATE,"e would be obliged to sell them.  Eliza�s baby is a month old Monday.  Then Sarah will go back to Margaret, who"
11,Monday,DATE,"bliged to sell them.  Eliza�s baby is a month old Monday.  Then Sarah will go back to Margaret, who I hope"
11,Sarah,PERSON," them.  Eliza�s baby is a month old Monday.  Then Sarah will go back to Margaret, who I hope will take he"
11,Margaret,PERSON,"s a month old Monday.  Then Sarah will go back to Margaret, who I hope will take her, through she sent word "
11,Eliza,ORG,"he is useless here, & get[t]ing into bad habits.  Eliza�s influence & example to her children is so bad, "
11,Johnny,PERSON," I would be thankful if we could get rid of her.  Johnny at present seems a good boy.

	Give my love to al"
11,Aunts,ORG,"resent seems a good boy.

	Give my love to all my Aunts.  If Aunt Harriet is at Mr. W�, ask Aunt Eliza to"
11,Aunt Harriet,PERSON,"s a good boy.

	Give my love to all my Aunts.  If Aunt Harriet is at Mr. W�, ask Aunt Eliza to write to her, & b"
11,W,PERSON," love to all my Aunts.  If Aunt Harriet is at Mr. W�, ask Aunt Eliza to write to her, & beg her to co"
11,Aunt Eliza,PERSON," all my Aunts.  If Aunt Harriet is at Mr. W�, ask Aunt Eliza to write to her, & beg her to come down for one d"
11,one,CARDINAL,"Eliza to write to her, & beg her to come down for one day & see you.  It is only a short ride, & I am c"
11,Elford,PERSON,"ry reason I hope to think she is happy now.

	Mr. Elford has money of your Papa�s. but has had no settleme"
11,Papa,ORG," she is happy now.

	Mr. Elford has money of your Papa�s. but has had no settlement since he returned. S"
11,Wm Watson,PERSON,". So I do not know wat he bought for me.   

	Mr. Wm Watson I believe goes to town soon.  I had just written "
11,Elford,PERSON,"his sentence when your Papa came in & brought Mr. Elford�s bills.  He has bought the nest of baskets, the "
11,the Calico for Comforts,FAC,"ford�s bills.  He has bought the nest of baskets, the Calico for Comforts, the Fender, Andirons, shovel & tongs, broom & be"
11,broom & bellows,ORG,"r Comforts, the Fender, Andirons, shovel & tongs, broom & bellows, the nest of baskets is 3.87.  Mama I expect will"
11,3.87,CARDINAL," & tongs, broom & bellows, the nest of baskets is 3.87.  Mama I expect will take some of them, the Calic"
11,the Calico 6,PRODUCT,"s is 3.87.  Mama I expect will take some of them, the Calico 6 ? a yd, the other things $18.19 cts.

	I have jus"
11,18.19,MONEY,"e of them, the Calico 6 ? a yd, the other things $18.19 cts.

	I have just heard Mr. Hodges is dead, that"
11,cts,ORG,"hem, the Calico 6 ? a yd, the other things $18.19 cts.

	I have just heard Mr. Hodges is dead, that he "
11,Hodges,PERSON," other things $18.19 cts.

	I have just heard Mr. Hodges is dead, that he was resigned, he had no children"
11,Henry Thompson,PERSON,"ildren, & his Wife & himself not very happy.  Mr. Henry Thompson & your Papa got elected to Commissioner of�& he c"
11,Papa,ORG,imself not very happy.  Mr. Henry Thompson & your Papa got elected to Commissioner of�& he came this mor
11,Commissioner of�&,ORG,y.  Mr. Henry Thompson & your Papa got elected to Commissioner of�& he came this morning to ask if he would appoint h
11,this morning,TIME,our Papa got elected to Commissioner of�& he came this morning to ask if he would appoint his son Henry as keepe
11,Henry,PERSON,"e this morning to ask if he would appoint his son Henry as keeper of the gate, which Mr. Hodges used to k"
11,Hodges,PERSON,"nt his son Henry as keeper of the gate, which Mr. Hodges used to keep; that Henry will stay at Mrs. Hodges"
11,Henry,PERSON," of the gate, which Mr. Hodges used to keep; that Henry will stay at Mrs. Hodges, keep the gate, & keep s"
11,Hodges,PERSON,"Hodges used to keep; that Henry will stay at Mrs. Hodges, keep the gate, & keep school at the same time, &"
11,several hundred dollars,MONEY,"same time, & attend to his studies.  He will make several hundred dollars a year, & is only 17.  You see when persons are p"
11,only 17,CARDINAL,"He will make several hundred dollars a year, & is only 17.  You see when persons are poor & thrown on their"
11,Character &,ORG,"port themselves, & at the same time improve their Character & acquire habits of industry, they make their own f"
11,a few hundreds,CARDINAL,"their own fortunes, whereas, if their parents had a few hundreds to give them, they think themselves above work. &"
11,idle & dissipated & ruined,ORG," them, they think themselves above work. & become idle & dissipated & ruined characters.  I am glad there is at last something"
11,Thompson,PERSON,glad there is at last something cheering for Mrs. Thompson.  She has sent repeatedly to ask if there was bun
11,Charlotte Smith,PERSON,"ome of her friends intend sending one by you.  If Charlotte Smith hears of your being in town, I dare say she will "
11,Sunday,DATE,"eing in town, I dare say she will send a bundle.

Sunday, Dear Anna

I have just received a letter from yo"
11,tomorrow,DATE, just received a letter from you & will answer it tomorrow.  Thank Aunt Brewton in my name for yours & Willi
11,Aunt Brewton,PERSON,letter from you & will answer it tomorrow.  Thank Aunt Brewton in my name for yours & Willie�s presents.  It was
11,Herriot,PERSON,"rself, I dare say you will not have room for Mrs. Herriot�s boxes.  If so, you must return them, & tell her"
11,E.F.P.,ORG,"e who can bring them for her.  Your affectionate, E.F.P.

Anna Perry
[Charleston]

Thursday morning, 13 Ja"
11,Anna Perry,PERSON,"n bring them for her.  Your affectionate, E.F.P.

Anna Perry
[Charleston]

Thursday morning, 13 January [1853]"
11,Charleston,GPE," for her.  Your affectionate, E.F.P.

Anna Perry
[Charleston]

Thursday morning, 13 January [1853]
Greenville
"
11,Thursday,DATE,"ur affectionate, E.F.P.

Anna Perry
[Charleston]

Thursday morning, 13 January [1853]
Greenville

Dear Anna
"
11,morning,TIME,"ionate, E.F.P.

Anna Perry
[Charleston]

Thursday morning, 13 January [1853]
Greenville

Dear Anna


	I hav"
11,13 January,DATE,".F.P.

Anna Perry
[Charleston]

Thursday morning, 13 January [1853]
Greenville

Dear Anna


	I have just recei"
11,1853,DATE,"Perry
[Charleston]

Thursday morning, 13 January [1853]
Greenville

Dear Anna


	I have just received a "
11,12,CARDINAL,st answer it immediately as the Stage goes now at 12 oclock.  There is one thing that I wish to get & 
11,one,CARDINAL,ely as the Stage goes now at 12 oclock.  There is one thing that I wish to get & that is a pattern for 
11,Ottoman,NORP,"ish to get & that is a pattern for the side of an Ottoman.  Get it the length of the paper I send, & of the"
11,one,CARDINAL," I send, & of the shape.  I have cut the paper, & one bunch of worsted like each colour in the pattern."
11,"Grandmama, &",ORG," had broadcloth for you to work ottomans for your Grandmama, & this winter I would like to continue them at leas"
11,Broadcloth & Canvass & some,ORG,"ave been in town, tell them so.  I have plenty of Broadcloth & Canvass & some Worsted.  Also, buy one dozen worsted needles of "
11,Worsted,ORG,"so.  I have plenty of Broadcloth & Canvass & some Worsted.  Also, buy one dozen worsted needles of differen"
11,one dozen,CARDINAL,"f Broadcloth & Canvass & some Worsted.  Also, buy one dozen worsted needles of different sizes, some of them "
11,Aunt,ORG,"  If I do not send what you need in time, if your Aunt advances it, I will immediately return it, as soo"
11,Wm Ed,PERSON,So write & let me know what you need.  I am sorry Wm Ed had a pencil case.  Perhaps Eliza might think of 
11,"Aunt Eliza, &",ORG,"ng else for him, & be sure & buy the work box for Aunt Eliza, & a basket or something else for Eliza & Sue, & a h"
11,"Eliza & Sue, &",ORG," for Aunt Eliza, & a basket or something else for Eliza & Sue, & a handkerchief for each of the servants.

	I am g"
11,Aunt,ORG,"nts.

	I am glad you make yourself useful to your Aunt, & helped her fix the curtains.  I wish you would"
11,Sarah Taylor,PERSON,"elped her fix the curtains.  I wish you would see Sarah Taylor, but if you leave before she comes, perhaps in Co"
11,Columbia,GPE,"or, but if you leave before she comes, perhaps in Columbia you may have time to see her.  I am glad Aunt Ann"
11,Aunt Anna & Aunt Martha,ORG,Columbia you may have time to see her.  I am glad Aunt Anna & Aunt Martha you have seen again.  Tell them to write to me by
11,"Mary, Sarah & Edward",ORG,"ite.  I suppose you have not seen K��s relations, Mary, Sarah & Edward though they are not I believe estimable character"
11,Jones,PERSON,"� you have, it would gratify her.

	I am glad Mr. Jones will return soon, & that he will bring some of th"
11,yesterday,DATE,of the things.  I sent a letter enclosing the key yesterday to Mrs. Robinson & she had gone.  It is no conseq
11,Robinson,PERSON,"sent a letter enclosing the key yesterday to Mrs. Robinson & she had gone.  It is no consequence, for since "
11,Butler Thompson,PERSON,"ne.  It is no consequence, for since I have heard Butler Thompson was only going as far as Columbia with them, so I"
11,Columbia,ORG,"ve heard Butler Thompson was only going as far as Columbia with them, so I will send the key in this letter."
11,McKay,PERSON,"tter.

	We all will be very glad to see you.  Mr. McKay & the oldest Miss Hayden teach the large girls; t"
11,Miss Hayden,PERSON, be very glad to see you.  Mr. McKay & the oldest Miss Hayden teach the large girls; the youngest Miss Hayden t
11,Hayden,PERSON,s Hayden teach the large girls; the youngest Miss Hayden teaches the small girls.  Fanny says they are not
11,Fanny,PERSON,he youngest Miss Hayden teaches the small girls.  Fanny says they are not cross.  Mr. Thomas teaches Will
11,Thomas,PERSON,small girls.  Fanny says they are not cross.  Mr. Thomas teaches Willie a great many more studies than Mr.
11,Leary,PERSON,"teaches Willie a great many more studies than Mr. Leary did.  He wishes Frank to learn Latin, but we pref"
11,Frank,PERSON," many more studies than Mr. Leary did.  He wishes Frank to learn Latin, but we prefer not.  He is too you"
11,Latin,LANGUAGE,"ies than Mr. Leary did.  He wishes Frank to learn Latin, but we prefer not.  He is too young.  You must t"
11,Only two,CARDINAL,u must take good care of the children at school.  Only two of the Brooks go to school.  Mrs. Sam Town[e]s is
11,Brooks,ORG, care of the children at school.  Only two of the Brooks go to school.  Mrs. Sam Town[e]s is getting bette
11,Sam Town[e]s,PERSON,"hool.  Only two of the Brooks go to school.  Mrs. Sam Town[e]s is getting better, & Mr. Hodges also.  Soon I mus"
11,Hodges,PERSON,"hool.  Mrs. Sam Town[e]s is getting better, & Mr. Hodges also.  Soon I must go & see Mrs. Mauldin & some o"
11,Mauldin,PERSON,"er, & Mr. Hodges also.  Soon I must go & see Mrs. Mauldin & some others.  A Chinese ornament for 25 cts, or"
11,Chinese,NORP,"on I must go & see Mrs. Mauldin & some others.  A Chinese ornament for 25 cts, or a little basket, or any l"
11,25,CARDINAL,"s. Mauldin & some others.  A Chinese ornament for 25 cts, or a little basket, or any little present, y"
11,Mary Mauldin,PERSON,"ttle basket, or any little present, you can bring Mary Mauldin.

	Aunt Mary McCall today I heard from saying she"
11,Aunt Mary McCall,PERSON,"any little present, you can bring Mary Mauldin.

	Aunt Mary McCall today I heard from saying she had received the Ch"
11,2 dollars,MONEY,"ceived the Check.  I hope she will receive safely 2 dollars I have since sent her.  

	Some pretty Calico get"
11,Calico,NORP," 2 dollars I have since sent her.  

	Some pretty Calico get me for aprons for Fanny.  I would send you a "
11,Fanny,ORG,"her.  

	Some pretty Calico get me for aprons for Fanny.  I would send you a 5 dollar bill at least in th"
11,5 dollar,MONEY," get me for aprons for Fanny.  I would send you a 5 dollar bill at least in this letter, if it had not the k"
11,tomorrow,DATE,", for I know you would be glad of it.  If I write tomorrow I will send it.  I hear from you regularly each d"
11,Monday,DATE,"nd it.  I hear from you regularly each day except Monday, when no Mail comes.  I am surprised you do not r"
11,one,CARDINAL,"no Mail comes.  I am surprised you do not receive one letter each day from me, instead of so many at on"
11,each day,DATE,"es.  I am surprised you do not receive one letter each day from me, instead of so many at one time.  Your Pa"
11,one,CARDINAL,"ne letter each day from me, instead of so many at one time.  Your Papa says I write too often.  I suppo"
11,Genl Pierce,ORG,"te too often.  I suppose that you have heard that Genl Pierce�s only child has been killed on the R[ail] Road, "
11,Eliza & Susan,ORG,our Aunts you will work them a pincushion. & also Eliza & Susan.  I will help you.  I did wish you to buy some bo
11,Miss Milfords &,ORG,"p you.  I did wish you to buy some books, some of Miss Milfords & Mrs. Howitts works, but will have to put off for "
11,Howitts,PERSON,"u to buy some books, some of Miss Milfords & Mrs. Howitts works, but will have to put off for another time."
11,the end of the year,DATE,"s, but will have to put off for another time.  At the end of the year there are so many bills to pay, or I would have s"
11,Eliza,ORG," you to buy so many things for me.  

	I wrote to Eliza yesterday.  I do not know what our Eliza will nam"
11,yesterday,DATE,"o buy so many things for me.  

	I wrote to Eliza yesterday.  I do not know what our Eliza will name her baby"
11,Eliza,ORG,wrote to Eliza yesterday.  I do not know what our Eliza will name her baby.  Aunt Eliza has no name to�of
11,Aunt Eliza,PERSON,I do not know what our Eliza will name her baby.  Aunt Eliza has no name to�of her.  She is one of the worst s
11,one,CARDINAL, baby.  Aunt Eliza has no name to�of her.  She is one of the worst servants I know of.  She has no prin
11,Missy,PERSON,"orrupted from their infancy, & if it were not for Missy, who has been a faithful servant to Mamma, I woul"
11,Mamma,PERSON,"not for Missy, who has been a faithful servant to Mamma, I would not feel it my duty to keep such a serva"
11,Becky,GPE,"t my duty to keep such a servant.

	Do not forget Becky�s comb.  She is not near as good a cook as Minerv"
11,Minerva,PERSON," Becky�s comb.  She is not near as good a cook as Minerva, but she is a better servant, & makes all happier"
11,Minerva,PERSON,"ut she is a better servant, & makes all happier.  Minerva wishes to leave the Mansion House, says she is wo"
11,the Mansion House,FAC,"nt, & makes all happier.  Minerva wishes to leave the Mansion House, says she is worked too hard, but she is always d"
11,Aunt Eliza &,ORG," but she is always dissatisfied.
	Give my love to Aunt Eliza & your cousins, & my other Aunts.  I am sorry Aunt "
11,Aunts,ORG," my love to Aunt Eliza & your cousins, & my other Aunts.  I am sorry Aunt Emily is sick.  Let me know whe"
11,Aunt Emily,ORG,"iza & your cousins, & my other Aunts.  I am sorry Aunt Emily is sick.  Let me know when to expect you.  Emily "
11,Emily Earle,PERSON, Emily is sick.  Let me know when to expect you.  Emily Earle & her sister go to the Academy.  It is the only f
11,Academy,ORG,"o expect you.  Emily Earle & her sister go to the Academy.  It is the only female school now.

	Your Papa i"
11,Augustus Hoke,PERSON,"uite well now.  It is no consequence when you see Augustus Hoke, & Mr. Smith must be wanting in steadiness to lea"
11,Smith,PERSON," no consequence when you see Augustus Hoke, & Mr. Smith must be wanting in steadiness to leave his busine"
11,Hext,PERSON,o leave his business for such a trifling reason.  Hext is well; the other children at school.  Clara as 
11,Clara,PERSON,on.  Hext is well; the other children at school.  Clara as soon as the new kitchen is finished is going t
11,Fair,ORG,"w kitchen is finished is going to have a party or Fair.  I do not like to have such things in the yard, "
11,tomorrow,DATE,"llar, it will not distract us.  

	I hope to hear tomorrow, as soon as you have taken a list of the things y"
11,E.F.P.,ORG,"t is written so badly.  Your affectionate Mother, E.F.P.

Anna Perry
[Charleston]

{Circa late December, 1"
11,Anna Perry,PERSON,"tten so badly.  Your affectionate Mother, E.F.P.

Anna Perry
[Charleston]

{Circa late December, 1 January 185"
11,Charleston,GPE,"y.  Your affectionate Mother, E.F.P.

Anna Perry
[Charleston]

{Circa late December, 1 January 1853]
[Greenvil"
11,Circa,GPE,"tionate Mother, E.F.P.

Anna Perry
[Charleston]

{Circa late December, 1 January 1853]
[Greenville]

Dear"
11,late December,DATE,"e Mother, E.F.P.

Anna Perry
[Charleston]

{Circa late December, 1 January 1853]
[Greenville]

Dear Anna
	  
	  
"
11,January 1853,DATE,"
Anna Perry
[Charleston]

{Circa late December, 1 January 1853]
[Greenville]

Dear Anna
	  
	  
	I send you my c"
11,evening,TIME," to dress too fine, but I think when you spend an evening out, the chain put round your neck twice, & the M"
11,seven pence,MONEY,"suspended to it, will look more suitable than the seven pence chain you bought in Columbia.  I do not think for"
11,Columbia,GPE,suitable than the seven pence chain you bought in Columbia.  I do not think for such occasions it will look 
11,The Chain your Papa,ORG," think for such occasions it will look too fine.  The Chain your Papa gave to me before we were married, so I never exp"
11,Daguerreotype,NORP,expect to part with it.  Some time you can have a Daguerreotype likeness of your Papa & myself & a lock of our ha
11,Papa & myself & a,ORG,"ime you can have a Daguerreotype likeness of your Papa & myself & a lock of our hair put in your Medallion.

	I send "
11,Medallion,GPE,"ur Papa & myself & a lock of our hair put in your Medallion.

	I send a gold pencil case which if your cousin"
11,William Edward,PERSON,"

	I send a gold pencil case which if your cousin William Edward has none, you may give to him, as a present from "
11,"Aunt Eliza, &",ORG,"l find useful.

	The work box or writing desk for Aunt Eliza, & some present of value for your cousin[s] Eliza & "
11,Butler Thompson,PERSON,"ne you are to get.  I hope to send this letter by Butler Thompson, but if I hear of any other safe opportunity soon"
11,Aunts,ORG,"urs to make it inconvenient for you to be at your Aunts, write me word. & by that time I dare say your Pa"
11,Papa,ORG,"ts, write me word. & by that time I dare say your Papa will be well, & able to go down for you.  But you"
11,the first day,DATE," learn more than at school, even if you commenced the first day, as I had expected.  

	I have written a long let"
11,today,DATE,"expected.  

	I have written a long letter to you today, so will now stop.  Your affectionate Mother, [E."
11,this day,DATE,".P.]

Jany 1st.  I wish you many happy returns of this day and that each New Year may find you more improved"
11,New Year,EVENT," you many happy returns of this day and that each New Year may find you more improved in everything, that wi"
11,Anna Perry,PERSON,"your happiness here, & make you happy hereafter.

Anna Perry
[Charleston] 

Monday afternoon, 4 oclock, 2 May "
11,Charleston,GPE,"ss here, & make you happy hereafter.

Anna Perry
[Charleston] 

Monday afternoon, 4 oclock, 2 May 1853
Charles"
11,Monday,DATE,"e you happy hereafter.

Anna Perry
[Charleston] 

Monday afternoon, 4 oclock, 2 May 1853
Charleston

My de"
11,afternoon,TIME,"appy hereafter.

Anna Perry
[Charleston] 

Monday afternoon, 4 oclock, 2 May 1853
Charleston

My dear husband"
11,4,CARDINAL,"ter.

Anna Perry
[Charleston] 

Monday afternoon, 4 oclock, 2 May 1853
Charleston

My dear husband

	"
11,2 May 1853,DATE," Perry
[Charleston] 

Monday afternoon, 4 oclock, 2 May 1853
Charleston

My dear husband

	We arrived here a s"
11,Charleston,GPE,"rleston] 

Monday afternoon, 4 oclock, 2 May 1853
Charleston

My dear husband

	We arrived here a short time a"
11,a short time ago &,DATE,"853
Charleston

My dear husband

	We arrived here a short time ago & have a comfortable room at Mrs. Davis� up in the "
11,Davis,PERSON," short time ago & have a comfortable room at Mrs. Davis� up in the 4th story.  Mr. Arthur, Mr. Cox & Mr. "
11,4th,ORDINAL," have a comfortable room at Mrs. Davis� up in the 4th story.  Mr. Arthur, Mr. Cox & Mr. Lec� took good "
11,Arthur,PERSON,"ble room at Mrs. Davis� up in the 4th story.  Mr. Arthur, Mr. Cox & Mr. Lec� took good care of us, & Mr. P"
11,Cox,PERSON,"Mrs. Davis� up in the 4th story.  Mr. Arthur, Mr. Cox & Mr. Lec� took good care of us, & Mr. Pinckney w"
11,Lec�,PERSON,"� up in the 4th story.  Mr. Arthur, Mr. Cox & Mr. Lec� took good care of us, & Mr. Pinckney who got in t"
11,Pinckney,PERSON,"r, Mr. Cox & Mr. Lec� took good care of us, & Mr. Pinckney who got in the Cars from Aiken at Branchville was"
11,Branchville,ORG, & Mr. Pinckney who got in the Cars from Aiken at Branchville was also very kind.  Mr. Arthur hired a carri[a]g
11,Arthur,PERSON,rom Aiken at Branchville was also very kind.  Mr. Arthur hired a carri[a]ge & brought us to this house.  H
11,the Charleston Hotel,FAC, carri[a]ge & brought us to this house.  He is at the Charleston Hotel.  Our dinner was sent us upstairs.  I am undresse
11,"the Cars, & I",ORG,"y tired.  My hand is unsteady, from the motion of the Cars, & I only write to prevent your being uneasy.  I have "
11,half,CARDINAL,our being uneasy.  I have borrowed pen ink & this half sheet of paper from Mrs. Davis.  An irish woman w
11,Davis,PERSON,owed pen ink & this half sheet of paper from Mrs. Davis.  An irish woman waits on us.  I will be glad to 
11,irish,NORP,k & this half sheet of paper from Mrs. Davis.  An irish woman waits on us.  I will be glad to see you any
11,several days,DATE,"e torn] to come down twice, unless you can remain several days each time.  I would rather you come for me & stay"
11,Arthur,PERSON,ather you come for me & stay some time here.  Mr. Arthur says he & Mr. Cox can vote for the delegates who 
11,Cox,PERSON, & stay some time here.  Mr. Arthur says he & Mr. Cox can vote for the delegates who are absent (from G
11,Greenville,GPE,"x can vote for the delegates who are absent (from Greenville) that is he�is entitled to vote for the other, so"
11,Tomorrow,DATE," of course.  I have seen none of my friends yet.  Tomorrow morning I will go & see them�.to me every day, & "
11,Wednesday,DATE,"ll go & see them�.to me every day, & I will write Wednesday, if I have time, but if you do not hear, you must"
11,today,DATE,"o not hear, you must not be uneasy.  I missed you today.  No one can make up to me for you, but the gentl"
11,Pinckney,PERSON," to me for you, but the gentlemen�very hard.  Mr. Pinckney said he would come & see me.  I paid 1 dollar for"
11,1 dollar,MONEY,"Mr. Pinckney said he would come & see me.  I paid 1 dollar for the hire of the carri[a]ge, & 50 cts to Mr. A"
11,"the carri[a]ge, & 50",ORG,"d come & see me.  I paid 1 dollar for the hire of the carri[a]ge, & 50 cts to Mr. Arthur for ice creams.  He did not wis"
11,cts,ORG,"aid 1 dollar for the hire of the carri[a]ge, & 50 cts to Mr. Arthur for ice creams.  He did not wish to"
11,Arthur,PERSON,"r for the hire of the carri[a]ge, & 50 cts to Mr. Arthur for ice creams.  He did not wish to take it, so I"
11,E.F.P.,ORG,"or the�&c.  I must stop.  Your affectionate Wife, E.F.P.

Benjamin Perry
Columbia"
11,"Benjamin Perry
Columbia",PERSON,"c.  I must stop.  Your affectionate Wife, E.F.P.

Benjamin Perry
Columbia"
12,Sunday,DATE,"Letter 11

Sunday morning, 6 December 1840
Greenville

My dear husb"
12,morning,TIME,"Letter 11

Sunday morning, 6 December 1840
Greenville

My dear husband

	I "
12,6 December 1840,DATE,"Letter 11

Sunday morning, 6 December 1840
Greenville

My dear husband

	I am alone & diseng"
12,Greenville,GPE,"Letter 11

Sunday morning, 6 December 1840
Greenville

My dear husband

	I am alone & disengaged, there"
12,Pinckney,PERSON,"ill take this opportunity of writing to you.  Mr. Pinckney being away there is no service at his church, and"
12,Croft,PERSON,"g away there is no service at his church, and Mr. Croft proposed reading the services and a sermon, at hi"
12,the day,DATE, all of us to attend and to pass the remainder of the day with them.  Mamma Susan & Ann have gone.  I have 
12,Mamma Susan & Ann,ORG, and to pass the remainder of the day with them.  Mamma Susan & Ann have gone.  I have remained at home with Willy.  
12,Willy,PERSON,an & Ann have gone.  I have remained at home with Willy.  This latter personage I have just dispatched to
12,Delia,GPE,"sonage I have just dispatched to the kitchen with Delia, that I may have a little quiet to enable me to w"
12,last night &,TIME, to you.  The weather is quite gloomy.  It snowed last night & the sun has not shone today.  For a few days past
12,today,DATE,my.  It snowed last night & the sun has not shone today.  For a few days past we have had considerable ra
12,a few days,DATE,"ed last night & the sun has not shone today.  For a few days past we have had considerable rain. 

	I have bee"
